volume_cargo;weight;place_loading;place_unloading;fk_id_type_cargo;fk_id_flight
75;6853;aKFrrmaSXWC LEStAhocQUmDYs;QiaRuohzCmetZK;4;5831
78;5178;KAqDdxGmwh Lsp;MbjNKJvYTGEnXeU eUbTZoHZVWvNKE;4;5832
76;7693;GqDt cnMHJfNZPwXqwfm KfBEAnoax;NkFPhGrRLXwgjvOTJgWdSdg;4;5833
84;4839;IkMZxW;fPthfiqsGuY yJ COifNez;6;5834
67;7366;ckf;EamqiIcPeYunz;1;5835
71;7421;povEHaNWn EQwYWQOlvumJ;dTLtEZBFZThs;1;5836
61;6724;ZEhSJMqSKFa WYqCvk;schNwCfMJhuOrYGbQqm;1;5837
89;9672;SfAUvgXgFEXWRQLUYsP;nUKeUGNHoYCYGvTVASKDrl;6;5838
67;8540;n cSzXQImAcQe;FsHHWvMxLlK;2;5839
97;7038;wbnAnTLocbPAs;WSlof;2;5840
98;8013;zKDSCtRzmjaYKa;CTcFMVPgdxJIjHtiWY;5;5841
49;8440;NwekmXdzDNQUZvPohyesif;TifffNxweo;5;5842
55;3543;cLlQheWELd;hEFWgrRtvdFcxgo;1;5843
83;6031;LXDRPcP XVMRdql;kVG Locrb;2;5844
77;8635;gztPzScndaiZ;ddVcI OvOjOOHBDtFBWUmdq;1;5845
102;9949;FjYrVnXMpqzCuNePHk;O mpfBrEhQlZheMStVatmttJ;3;5846
102;8027;ZO TWhUIOSkJeCFvlSrWuGTALN;CElzHEDIufqsqohw;3;5847
101;6317;mJashzMMcpkkoGWFqQiJOG;WUMQjiROVClyboyALU;3;5848
106;8631;IBzFfuumftXUhJFqcVfLehft dY;GAUnYcBGTzPiMoFyQoruuNP;2;5849
55;7005;IxFGEHtLbE WZOZiowkDgHIVF;yekIY;1;5850
108;8845;RdYlrcXsuctCbsMsnNewgfcbZNvC;BEl;4;5851
77;4666;dNjnfzOOwxpDLS;QBThNcTjVtBdbfDixfhkskoKTG;6;5852
80;9055;dpVXTIBMXudDYk;WwyVPRPFxBaYUMp ;6;5853
82;4272;TSamhfqQRKbywvzcJrnREHFOAx;iHVeLYrEWzJoGduwuwbSbyzuVWOffX;4;5854
85;6187;dryLOVtuAtwroVoHblWBD;GQDhIeMtexIcBoYnN;1;5855
91;3941;curLnqFe;BWRlssGcYXYyOPKbFn;4;5856
100;8493;nv YNWP;meDjooqkMc VWycAvT;1;5857
71;3877;DzwXreUJK xn;ZhrvdiD YWJFL;6;5858
58;9453;GeJejsWgteHEYPlnzREDrxwCbri;NbxWubLVCw;5;5859
90;9883;AFGddGDKP NCRqMuAUydvS;rdbrZReRAaiocicKWevEP;6;5860
106;6080;HLPHuDN;pxmqKH QvrVJnMmqaX V;5;5861
69;4787;bXTZgfWPpgvNRTUVORhGxvqBzkOUha;UFyyutUCzFDyPpfDN;6;5862
65;7822;lYVYkttSdcLAb RGheQspSm;XNnxWDNrJaEptO;2;5863
80;9879;StTZcMWixsiHBupQGwpdRYPQCd;eFVQeQhwkjbQGktITGpeV;1;5864
99;4782;KEkcTUkTSnWmRhwdAqnt;zwSQlpGvVKxUW;2;5865
97;7636;fyNoiARTcE;lqvFxWIeKcYuXdPFrGDTRb;1;5866
92;9421;K XTVbmcgEMQusdBDmb;usuXYmbslGXiIjSXT;3;5867
90;6953;gHE;FHiXgWoAFY;5;5868
50;5399;vqmHeN ZUQruPeFbADWWSQS;ryPVYyljFtuZDoiWCZqbII;5;5869
55;6194;yBOTDsSLlKrYStYcY;jqEHyURHTRixOToZxsDMsO;2;5870
75;3922;mboNqOumx CioRaGLRSWWhTGk;zXNg;3;5871
63;6503;UfxGRccwQcVfJ;ukFPmz;4;5872
63;6301;eMpKhiCmsKmLfg;lX GBubXppOABumJ;4;5873
81;9989;DirFOpjJ qDkjhmdbZoZfvAS;dqfLpgIBulrCqzvBuxLJImVxGgO;2;5874
85;8622;ADZEaGqe tv enat;MFg;5;5875
76;5453;FOINsZVqZJvbdwACSupjK wS;rRmSTmbvSQROZYxNzMGdmKqLY LFoc;2;5876
87;7923;TQNbYxIaALkfniRMUlqpOhou;fjkphVJdlqpovKyUrY;3;5877
65;5149;DFXY cD pz;zZoZweYwkbYOZjE;5;5878
97;4632;pHpxLwHOhOPxyKtgkCCXJcvMBjwNq;owoMiaoAMccGqXRaVvqKoURylefQg;4;5879
74;8860;VDptvjhBrOWxgJZ;IrZZqqC;2;5880
85;6928;CUAUTGGDKScvgzwrUGxPXFivTeVqU;SvsRWwkKL;2;5881
103;8051;WUDmdZZXHMcSBK;WuacGoOrSzUHgpcTGYbJFkyJEnb;5;5882
46;5636;NDyDzLBbncALnnukuM;XfiMnwoLvh;4;5883
73;5719;jNMcuJuvwgBSAdICeuZBRRXPBSEyf;yXK;6;5884
72;6899;BcBmrnBIGyhjyADDPyD;l AM;5;5885
81;3716;qoFbBm;GWZnhguhJgvZ Vscih;3;5886
107;4560;yHFZgUDMdfnpLtiArciDLFozOr;OkUpaaGprXHceVX;4;5887
91;6337;xBpaWZ iveixlGSYThsFSi;tNgA arKsoZUgk;4;5888
63;7350;YZCZSu GArzcSsPvvExy ;qrIsJjEXonAAMeuCioGiagiRc;6;5889
51;5953;nuEgeKnCrAdkdLZkSexjH;QxS;2;5890
79;5538;RJgepQOPGtNgPHWUAkkf;FZEWVHItY SpnbMaViCyhhbmWhbuAl;6;5891
45;3764;FbbYODbHTItzs HSQocInF;ugsKDSBRAKITvy;5;5892
81;5446;VlXucJ;L BIP yxq;4;5893
107;5226;vLTaf;kgPc kzDTSKAUJoaSLd;3;5894
64;3585;hRIyLco;ssycxPDeJz vCdarUZzBBppzBuj;1;5895
64;3638;fNxlalLuUvjMsNrs;QCkrDStBTfM;2;5896
80;7495;ZbhEPL;ACPnPpkWmANXIpEMIHRJHFHnkgk;4;5897
106;7787;QKbYoYKAEPeAzXm;SrtZYgKLSrNb;5;5898
102;7735;gRIEzSpTQfClpuFrdGdXVve;IxzMNXnCRXDbkixJ;2;5899
93;5959;TEw;hWtpCyF ;6;5900
73;7669;Icm;HQlwwjziTJtUIiaHTx;2;5901
81;4109;pxyWWw O JkVeVWqyjyxuMc;YiHjyeRqEUrlFCL;6;5902
94;4030;WpXSlafpO;TslXJeKODYmpNcbq;1;5903
57;6718;PGxgUGAqymUbHjmtPWOXIfK;Orsl  bCYFtN;4;5904
62;5158;hEP dgtHfwLehBRmoacKmboAwfEcx;YVg jldisadyNTzlbtP;5;5905
99;4959;GXQpQxiGQyMBZJDIeq;AKdSEzXgPfOYTWXFzGKdTH;5;5906
96;5067;nejEhyLSvMCZTklGIqgXAMwkL;dZF;3;5907
108;6061;aMwqXxSb;oxNOTwKaLvVjhEUVmgfzXpTwoOMC;1;5908
66;4660;AndvzJgOSskfAemjZ;jUweMxSKyt Q;4;5909
80;4707;WfQxqNLHIbVt;naqxbmSnHKQqlsVasCtPxNYizScp u;5;5910
69;9711;QknKqdi BwFIJag;iQnReaF svpMeLWyYNglXcNhQv;3;5911
98;6782;EKtAfllqnVJTEng;nyFpDKjaNa Wp;6;5912
51;4668;WlXzyQHaxsToMYgcdJCzhpZRh;tBLKBn;5;5913
59;4462;GkPNFChuBle idvrOt P;GCiUvYDIgs;2;5914
81;7910;tIUmygESoaZUfBoLQx;VeUozCO hAyXyeMjMhforruRoTjKa;3;5915
98;9203;V BCmdijEmjmfOdnDaFsdWwoPnSyv;uFYoeEqrOCQwsKl;3;5916
57;9724;FmevzgMgs;MUKwGFqYYqej;4;5917
65;7402;nkNcyAOUtEDxnKuPlEUDcHGYTYX;OYkS;2;5918
91;8821;KbfBEGBvDSeDLe;sAXRipRCEhjcqcXEnmdwxLK;5;5919
52;8798;PjEQMYbvqSQa;LvYrNZAbYWhIQBJCagMDeRdrn;1;5920
100;8651;ksciLFc;JEvbOpC;4;5921
68;8018;MqZRIAEoelqZeJRYUuiWEYWz;sniZLlWAmzWelGOurasqgJJbm;1;5922
88;8672;Dspl;fqOEYHWRUjQnWRtJkOG;2;5923
46;7266;auuwWNtZqlbDJCAzBtZD;sNloaIuhzvShADEwXLk;3;5924
47;4917;VShYxwgrI rQO;NxTXZTLizXqUg;3;5925
87;7402;ynnpDwSmJAmlsGWkjPnvwCwbG;WXoAVxBF;2;5926
44;5453;NwzGvnnDOiAmgKQfV;C Sl;2;5927
107;6755;yDClYDUIDCSPMYGfFw ;jMSoVPmHBncYHjKLwhXhTHhUWLV;2;5928
98;8742;mTawmwxxT;CcBzeTCuQmQBFhxoJojPZb;6;5929
67;7722;jdrHHsiznylwcZIzTjRnVDkTbLmniM;LSXk;2;5930
58;3534;mZBIoOeKORIXkA;appObZTPVAG;3;5931
83;5282;CEeAgpsp;tzBcuGi oMmWXjpKtHFsWa;1;5932
72;5120; avjqrGJkrLtMGFGIfevamcrFDJXcw;KRcZMANFlKRsiAxgLDUkVvmDS;4;5933
67;5295;NVmogcWP;HwThPef LKbunGgfTMO;4;5934
86;8314;DoDqay;DkMpmnaQyIaYRkyRQXBxjwaZwRFE;6;5935
55;8058;VZhtWiGZtnSxbQKcmrWTLqUOD;mfUVlQsfiGCXNRnggUw UPQvNDErEp;1;5936
91;7806;bIOCWW;WlxxnuCSpdeKRg;3;5937
65;4385;frF;x PWD;4;5938
72;6662;LwjHjRPTB;ElxZ kfHc;3;5939
107;6632;NlvNxAKciBHZOQllbIrhngfVrMUJ;vwgAMvPwaHCAkvqgdenaqYxY;5;5940
107;4859;wGLxxRKWGTNHbUptkuXzUOmNf;rzLrpkFwgPfbKtoehmtxDfdq;2;5941
51;4727;veLgLUgoxjvz;rLyZJ;4;5942
97;9468;Q QAzkBluPVY;qgoRpwnS;2;5943
77;9721;YTLLGoJkIvzRp GeGOSuCmMYsYHABG;VdlREBRD;5;5944
99;8002;WbsrAhmYxGl;iqCgSuIHKCPoxUjRsVyixa;5;5945
46;5516;IiQMMUChILwoESYmrWJp;okOFILvmy oCAlTFgosR;2;5946
99;4161;UKrfeiAFbL i; yijJWJqteqteWwk;1;5947
72;9899;ZIdykfXxfVJhwOLjNlufD;BZsBuvnYobAicJVfRHJKLStTnG ;6;5948
48;6833;aHoxR;RDWZNskOZGb uazRrVD;3;5949
55;4632;MBkqWOsPDQa;awEwlCPtuoxyZyUGlstfWFfWis;2;5950
76;6039;zEsgiSuJ;Qh Z VlQ;1;5951
61;8468;WqBksntRBQMc fhsVyqscwnha;UPwHGJWELyerQalCIuzYLxxthKKSZq;1;5952
82;5952;PUQITUvUjoUgi;FlcwpjVkpaOOLuTivGnb;4;5953
48;6928;qOVqTZoFiFTLjGIqlSW;O FPGXKaICAXvQlyg;2;5954
57;8233;yNIRVeOoyMiW SJWKsLkbovKfceDP;SFbqQrCiebPJzYv;3;5955
73;4113;jXBJgDGoWhs jdxUDhDlN;cEDc;2;5956
70;6041;kUjBhuNUKoYTnYxDo;hayzVtFc;5;5957
51;8505;gVjCtjnaMYXUEuLXDLwU plCJE;rwHBKHpP;3;5958
76;6839;XDFYyJUzUO;BUBMDrOkasaI L;6;5959
67;6637;cZOt;duH ;6;5960
109;9673;GUERDqOC;eFaVFYrdLTjKN;2;5961
103;8797;BHANbC;uyGFpNrTvkDSSBy IiBIy;1;5962
103;9389;XYIaimqHTwgOku;DgKqEYKIvCBLCNqKjckmV;3;5963
108;6842;SlcjpYrnamgTPrBrOBTAR aWhR;qyoktaM;6;5964
104;6441;eAYDLd ycWSgIwrYNevxcaXZ;YM ZPNXuxQNoaZlhAcRzBcoBhQlHq ;2;5965
77;8180;zLfoempkLUcjIq;MXJElwYgIZyh;4;5966
89;3618;rglpQWycQXqScPdu;wXX RmuhaeiTsKVhxSONFbVyrXewPP;4;5967
69;5992;HznMLXZyqD;dHxkyJexuWsFfXWWYl;3;5968
74;5264;ewQF;BzjtXY;6;5969
79;7073;iirsCkcnOmenOjdSTFU;HIvrvrFkYRZUNTCiwOC;5;5970
84;7015;RVOxJJKr sGFQCVqTNhKdpBOAiFnt;tXPxDNrFzAzLWLqzfpPK NkqFm;4;5971
101;5242; vzCAtSbPosYoAdJPpcFmsGx;jXDOJUeAAwPVKSDaX AxsuDKKnas;4;5972
69;9711;CNbpYGf;NqIP;6;5973
64;5392;sBMkCkF VRiZUmZIohqL a znw;tSHblGASdTHqBIYbEDGpSy;3;5974
58;4814;fmloLPCrVqSIuHkAGn MIOe;cnFNbNRDUWpxSF;6;5975
104;5603;WhcoZCjinkGNFB;yUJeKpMdkZdjEguTKrwAcC;5;5976
60;9077;jTXigxrQSPEITAGJuLZKEE;BpolIleUAEGBxZbkDJHm;3;5977
90;6434;iYcjFJIEFObXuibOcGMjmbOMbSKZk;GAlblDsTHZqfCLyWqDmtnDih;6;5978
95;3909;tNCmzRmSBkkldipCKRymGmQTWkeeXZ;JnUEEkjSziJrFrPGh;1;5979
92;3745;DbsWJucvmduIYDAJZYeheTCWtv;fdUx;1;5980
106;7637;UNzlavQRYX;XVi;6;5981
75;6708;VoLuWoFiAxejkOTWNvatXPX ;NyXShqaZZsoouwaJKMCB;1;5982
96;4074;MvqvCnKawofPS;jjNEeaSztBfAADSe;6;5983
55;8562;lIXJiHeSGODKuH;chgaZvpAwKcctzHickZWpiaws;2;5984
69;4954;LlNCvSEkzQqQ rmY;e KjjYcOAGR LPQ;4;5985
50;6397;HLFBSu tThw;LFnRIJTjKVojRliVMKNbEiGSvDwtA;4;5986
73;7688;YZZNxEbCnyEGhJavnGj;G mMMEpuYDJfHqnkHojHbQpxEUUU;6;5987
50;4176;mbYLD;WnRuEqbVpiUgb;3;5988
55;6212;eAGEeHFgeC;qGGc;6;5989
107;6260;TIxOdOiACBO;aVbpCRxilscdvplkGUYsQuvK;1;5990
66;6016;wpFOPnkpIhcxVsQug;iTgylcAwPcGaMvkgyAkP;1;5991
54;8580;GoV;yKiwCngYp;4;5992
48;6644;cJft;HMPxhZBhr oiDRTvUB;2;5993
50;4000;xS LPAgidvmcCYnF;PwizkDS;5;5994
96;7865;wNUJlLvkcBHMBNLlKI;YunUxQbsjxpQMqEmEBWRXioWvQE;5;5995
93;9457;kfyDRctwGX;gsjULxSCrPfP ZTjwUHZn;4;5996
76;6718;kpgM mGPq;SchKuHbZWIvSvH;6;5997
73;6783;THIsBiFkdjNLlAHaiwRWCHgDYpVp;NVGFH;4;5998
93;4899;ihXCYggeZWaPaUsacPGBxSJRL;wNevDeWXdIvDXrwlTn;4;5999
49;9317;rdGkog;oYBwbaCxUIJFGZZBkZG xB;2;6000
109;8089;lbpGigoHjvOlflnoVkNFCSWKnctHi ;fuALIEAwIvxROxJLWExkQg kzubZco;5;6001
99;9968;jjFFxXi;UAlchgpVoKznu ;3;6002
102;4140;ZXeaHOjPErX ;mdiMgfRcvMC;2;6003
95;7610;CxGjqUr q;IDcpaMjzDe;3;6004
60;9846;mFsnJpNIqqLrulKxtbT;aSPgaenXcPpiSkuFDHuhxIXHNDcQ;5;6005
96;5786;HRxClxIaexqPiReGpghQ;KBBoMLnevWAZ;1;6006
91;7066;Tzp;uzIfzQDcldhMFvoa RZIJEepK;4;6007
102;8815;XfLFAUJQqubBVzrFqpbVCCWPXFz;NwYyjoHsdSFBqClONRKjvZV;2;6008
62;5429;awHMj jvuRBtKJkaf;LGrHvQRwQEZ;3;6009
76;7443;eKkmIbX;IxaDeiKXdBURhQQ uRR;5;6010
102;3517;hQyBcFl jrSIWSR kkXs;oQVAQ;5;6011
61;6523;kpnBoINzqcpKISODAnr;DJGPiOpDOFIIeKMLE;5;6012
91;6786;f INahrJSwYHWBeuKKqWNS JrwjSZ;jpLCCryhrSpxqTqBgOLPloDKO;1;6013
45;4616;CCYTFotSxmEmUT;PVdRMszkSRhmzAVcg ZkE;4;6014
52;9377;QXwPpnQsJNQcFQnjI;eWiEBvQOyG XDDYB;2;6015
96;7300;lJCtyEyOwZa;srXkpZNhuHf;3;6016
85;5106;edpWEKetucCxYJljofwNgceU;FicAqItwdiQQBio;1;6017
47;6776;TtutlonPVSmdffRyTXeA;OsAzBmzlFMyN;4;6018
104;6323;wwnkvZXqp;XXGSJbaENINlkYAM;1;6019
88;7128;YAzNZziFqJgEECjxTz Veunq;GYirvHNVTAjEEdCyXrrYuIBAJzfLF;3;6020
58;3999;SZKUwv;EGdBIezTsahdZphkphCdZrtwqMR;5;6021
106;4437;iqBpvANJCsxaxghTAiZnMEbF;wrYdDAABzwxtUUCmi;6;6022
56;7997;EAHyfbYFQkxjkYcXmEyNPGPXKGZYi;KmIOSMrma;5;6023
56;7077;RMLCDOGqhkDZOAVoNbpvkJbiEQVp;hnEygqiyDlG;2;6024
50;5522;QRUXedqE cHmUcQiDxAbk;QiUMVupgxYJYNxDziyLSUMOz;6;6025
64;6773;qcZvFKjTkOKkDMFojlxub;yH kgMKTMTN;5;6026
82;7820;PzqMh;vZW DKEZrjQB;3;6027
61;4804;CtVOeiDLHvVgBo GqjMWolFDtjeJw;MFQmQoG;5;6028
69;5157;EEZgvChquoh;hVtKAEq yshwud ;1;6029
64;5515;uGeVObzlcpKJkFOUTfTTRjXYgYerMR;frpySxaLDzwvBI ;2;6030
63;5236;krb LMvIJOHZglawtVDHB;CFdJrOKA;5;6031
87;5418;tYCfqwNFfuRdMYQPZDRAbUlHCqW ;EQoTtsvvNfav;2;6032
92;3626;elIrjKgjCaEMKmttNyU bNHsukm;llXQqayJKxDCGqFAp HIooGpurdlL;1;6033
102;4226;slBckJSYHgdUQIjiLXUrjVQ J;CJZ;5;6034
55;9279;KZuVKq;mLKUxqDexzdJEMfMxZSuAjbfr;2;6035
45;3936;XBneGnzSpdMKfWkuq ;uQrHUcP;3;6036
51;9721;CtqOOuGKEeoDcyzExxA;KJDDxC;4;6037
84;6750;pgNTF;ofKINXzacApTJewLIEWtloD VFKjIe;4;6038
86;3969;cNB;gUxhTYNQJVcrKdJdxnp;5;6039
61;3936;FiyanpeCitudEyleTWVuTHxXFEB;EVkyzKoBxbgzSkjiJQcau ;1;6040
55;6324;wxoumB;MZgmUNF;3;6041
56;6343;wFsEaXv;fAlgnTVvcQfbdGQrU AKpNV ZLr;1;6042
80;7278;ROga;HUYiYMGKICqyjdfg;5;6043
100;7723;MiLj;VaKBKXaAbDxsBUOFZVlLrNgo;3;6044
108;5842;vpvDavafjMxcHkcJQupGlJqlaI;HrkeNIRHBanOqQ;1;6045
92;7162;OyTLBHVatJVP;wSIkTZEiWkeFFpSwkVrIDo;6;6046
69;9832;LdGGgOHZtUFJnaxCr;IbOQAsytSdQPZvkOQLiKHX;3;6047
100;8618;mwtUAiqlKK;SKBhRlmFLDEdhpeMPronR;3;6048
86;7696;hARRu;snKvoRLEWNPQoOwjATxBCY;1;6049
66;9350;H AdBojZXYGrjbMlgc;DbhYVPPJjylWmLdyEZjLGmWr;4;6050
64;6548;ZVQf;AHBHdmvsf;6;6051
72;7403;TPbLBeozqkQyYg;FyFrzkSjEkmYmbqgoqWFOOT;1;6052
66;6177;hEKQeX;vUXHn bdpcCbWtJJJLlR;1;6053
105;6928;UAUVCNQRImRUONkTTVSzujq;RgBXXlOTy;4;6054
78;7398;TMaDTNUGjFhJzoNkWPILZRNdIlx;WQfzVIqm;5;6055
96;7611;RfGsCSBFnLIesGbU;KnHntY;2;6056
96;4597;sVeYFhzQhUhRaEsiILGppJhrhMvq;LNikfQddPLMFmoHxJcxwZigSREHvxN;5;6057
71;5532;PBkygfXOgMtYpVyVBJLsqIsI;xCuxbzwXwVFgHvoyhSDDLOfZ;3;6058
95;4957;yPrGvBlLBdLKDPmHoEmyBFdi;gmNQjTaPhTkeTm rQyAUXTbvoJBa D;1;6059
57;4467;NaEjXh;pNAKhXx;5;6060
82;5642;UwYdSljGyJIayaooTkKimCFYD;iAGnjeduaIsdVoghQt;4;6061
55;8818;oPGtFrA;tyZKITzcsivXnLCqBUbaYBpktTU;2;6062
66;8655;ZLryckJXyyp;aKKNVenRGM TwCeu;4;6063
75;5686;jarMPfXjkoCkSbTdTJbEycajIJIS;QcyXQvspoVHKFlIozcxKCCcwXcyca;2;6064
57;4138;VQx NJah;zPOks znl;3;6065
69;9413;yYc;UYbNWcMPW;1;6066
54;3875;BaHLnTTDn;CWfMevmgcSlkyMs;4;6067
95;7987;kVVnJVoGm;nXnFBlIPrkpPmyfBhBomUGIYBLG;6;6068
60;9243;LsWYgfoAFdrInTbXyUyb Kx;sc SAKwBQGJgkSDjBBjfYzizkO;2;6069
104;7252;xdJUBlQoYruFoJByex;UgUrVKzRIkwGFmWLrgn;4;6070
103;8724; KVHWXcglrnuRR Fgvx;VmqnZjwLEXryqHqWXdXS;6;6071
100;4089;CdcOFlzdWXvJXu;rMQKnpkgabZLa;3;6072
75;5114;kdxbX;SrJBgDiPjG;2;6073
93;9883;zReVcSBXoXnqZzZwEIiebud;rQRMXSdpg GAa;5;6074
50;7844;diYFmgP;bjwWMBbDVgQwWSiu;5;6075
67;5907;oBeCTxGbtlPcR bmXnJUVugnTAleH;StpgJCX;3;6076
66;4650;rAPICBpBastDHflChikB;kssdKjOLCZirgXFytfj;3;6077
96;6586;mGquMXTwqbdhsqB xS;bVvxWRfSzELJMvArqraUf;1;6078
55;5101;ZJjwZSofnsbtTxksgwcvgdkEC;FFZhGEHIMwT;4;6079
55;5903;kvGVthWpgGyfsr;DEeqlABR;5;6080
63;9794;BiMyQpruxLsvcLrXLLBBErFJUo;hebuF;2;6081
75;5194;VXz;LElhWbIPWGj vWiMggL;4;6082
100;3851; WUCNxpPxYXXMwwLSNgzgEpd BH;CzW xh arnavfKlx;2;6083
81;6276;ONgkACobCIMOcLaJhCAA;ouBYmnMqaYypADqtm;1;6084
84;4295;udjVKcCrVFiHmd Bumw;GwFeyTURRj;3;6085
99;6740;sakEWGe mJTlE Tuo;CpAPTGIfwEFsgMJiholWhRTOWEp;1;6086
65;9092;X cdxnbwtFtMIAcQewbMyXL;dQLUanwQgVUaTSkMdlXAJeLeuStI;3;6087
68;6773;FypdugF;hmYgPLNQCtyvicpIdZOLyv;4;6088
85;4517;Spc;xyIQQ;4;6089
49;8918;JjkNcYUkBFXtyNMuyjVwCiRg;OiZKZtCXRwvTyZIRTcpDnxLKyRZ;6;6090
57;8736;uHXtyuMYpVZdThE;MbfkxXaiSOvq;2;6091
100;5417;MZIEUApFonJksamErtkuNEjipXSU;xUXDnshpjPKpqc;4;6092
78;4689;SJnqrZUPFEmqWBgjsOrFBbJQGDLkg;Z XxjlDeBlWfeDm;3;6093
45;3637;IZoYhGdvUfWoFiIMJvOTaOAXKou;OlUEuNUEHhVe;5;6094
54;5872;gJOSnnRFusASxv CzFcmQTvv;ooUjatRzFLyvbunpzFJ;1;6095
79;9263;FdddKgAsZOFJZlNmsHGjXO;FZHsSeMa pNlrcfETjP;5;6096
83;8700;lKoAtALj QovnQ kqLam;wtsoCnFRTnEEiQu;3;6097
73;5903;RFPLziWRNybmYsmtlXqLYvUNwgLiLE;nabkSmYCTiZHKOmuJWQT;6;6098
109;9250;fbULoxFWBQoyAehf;enGCnTmfwh;1;6099
85;5152;uvgzZMxr;xAjkyViOKEc xvvfgvkeMtwFzXd;5;6100
54;6804;gwUiVemBoeLbjnKhTHrvgvgheXKprq;XopiEFXJIMVbFyTUSPSdRIJrk;5;6101
97;5670;XxYyzitKDYpMNpoik;LvthlsRcxxDacVUGOhyXaqua s;6;6102
75;9391;FBkpTWphhBMWTyfY;aGdNimgZrOJOj;3;6103
91;5668;dThJTsnmuuHEitkoKIpdWlGSJYwa;Xykm C ;1;6104
92;7008;UduDTdMheCpLC;ashtCZcQbTzcfq;4;6105
63;8514; RrcOtzszRXvXIMBoMZDvhWkE;yugnrAL;3;6106
62;6246;pQHl;PkAQPeHfNh;4;6107
74;9220;gHVRc;fSrYm;4;6108
82;5896;wJn;EQyvzuvyjuOyCBitOQ;6;6109
45;9900;vSg;R hEIMNU;6;6110
94;3780;UXj;iUvDLfpvtIRrgHqCttEOCofNpFJO;2;6111
92;4692;LKMiNETOVViPrN;IzPvqg;6;6112
90;6696;iFWeVxPSUH;iwHaN;3;6113
106;4669;YId;dWhGqGPcjO;4;6114
108;3579;qnCXi cPgRPQBHeeihOxVqPJ;GmTrYPi AbgkhBohLVPCCjR;5;6115
63;3540;TYm PE G;QVKYalEBpdMoWaBHFRATgOd;5;6116
88;5202;feOlKPe ;Wpg;2;6117
55;9187;XtspGxSooxZHbSpylWmplyBKNZzN;pP OnBFVPhUdRzY;5;6118
96;3892;YvaZAbkFjOdqwmIR;YGRjxvSxjlPMMzgGrLVLfyVkbVta;4;6119
85;4356;jmmnSbQxCLO HFZZpcWoAdNQ;JUsAIBHe;4;6120
59;8744;eopvzDjrAC;EmTTPmxpdykOrKnvEYXxHtpJ;6;6121
86;3825;GOXqINLfzv;CqNtYubl;2;6122
98;5785;OrifLJnaywZTTwt;YBoqYAlDaXRDqJyeom;6;6123
72;6556;wpo;fKeuCywvb;1;6124
77;9690;jaWPKroTbFADCFmtcmweYqFHsexB;DGdhNQFTmNgCqyGokLtk;4;6125
45;9413;MkkoELqqCkWpIRgOaSAv Sky;joZfMlhuRCBHdkfmcEstTxARPAIj;6;6126
84;5053;KuJkervYGklxJHe; JkhfOnlGfZyejD;2;6127
71;9637;rJsCisFO txkzQkJqtf;GNkOXYTqHBIoFK;5;6128
105;9066;biqO;IycQpi PwnKpKPSH PpLkieiqQLNS;6;6129
62;9246;jBYHTemYPgbiKwIJLJvp;l oHYxHjkKUFx;6;6130
70;8373;xSY;JkzTyBxDnRxl;3;6131
74;8733;EMAmeg;FttEdGZNaOMjpUXQP;6;6132
79;5782;fMDJgEDiIGOHqhrSzvABtegtDUie;RhaAqlDCPhyCNFSG;6;6133
78;7699;TbFdxBEYOdFWql;sHRcLcRZx;4;6134
62;5938;GvZuCjPbZnHbyYmAIMOKRU ynM;zQjKGOgAt;3;6135
44;7250;qqgcrFlFszRjMtyhQwTlAfFQkY;ziaHmZVOIdOBRLIWUoX;1;6136
82;4765;RYfzcoLhQxxpooUaklO;iMHeocPLb;5;6137
104;7312;fxZt bL;JHWDsOIVQvgUDTGuSfs;1;6138
95;6076;SNEdcuUYsIrbpBobVpYVAwWRyDx;cb PmZsQevSyocGch;3;6139
51;3866;YQbMyLnoyGsywewhpbIbI;ckTADPSEWUARiiKBzkiGPDZRdxE J;6;6140
64;7609;RjOEckzX y RW;KVbseqJp piXgNuHTp ;3;6141
46;5290;EavXOgZFe;sJQhZgKQOBXdaCttWZOw;2;6142
107;5016;svmzd;JVrEjrrKQDQXahgIfSCADGxTuvdPP;3;6143
74;8178;qCIGyewJqTm u DheiMZsW;EiCKfYIGNNFDwemWeYytN;3;6144
103;6736;vpTlbjpfdRXUQCZpSkFFRfeZNU;NINJ;4;6145
104;8487;skFfOn;IEfmykAI Xvav;2;6146
85;5288;PXEkpniHspNuGMnjFuR YAyRVyP;FSMc;4;6147
54;6391;HNeMDyrIdHCDDthoGgmVh hYG;CYpMlqMbYAhFXGbaDPZ;6;6148
79;8129;MLkKNNFAVxUTGLbI;eSbNyYHsfaIDVtAbStfgMqOBp;3;6149
90;8462;EyolZBim ;QQEt;1;6150
105;5303;BZdDJuriQiKnly;GGckLX hZd;4;6151
64;5890;OgTkoC;nyvjqltYgPEYVJTwXBrI;6;6152
82;4327;ac ilbyzpO kyPPzFCEfkwFA; jHArtRstBJbpF;5;6153
94;9745;luH PUeqQJGDaavYK;kwawH  vFfgCw;6;6154
58;3961;xaeLNlQgCCfE bHTCpbK GZG;NJgXhcXygOlfDTlOlmTZ;1;6155
103;9485;nkYiSEEpYrZyFU p;bEYJLE Rr;6;6156
82;4063; FXOCSqWqBXTsufhkFZJ;ZWIbiyhbVICPfmOjhKpfTg;5;6157
53;5014;idpyVvlHdwXrXxeqa;vdaOqO;4;6158
