id_truck,name_truck,number_sign,factor,volume,fk_id_category
4805,QWZmmW,Q7174KX,1.34,87.59,1
4806,DtJHoLjzuDCVHjN,LAG1458TR,2.86,87.01,1
4807,XbIKULNukzhbEC,OK708L,1.79,97.71,4
4808,UPzOPclVsgxKCjx,VMS81KMY,1.62,88.65,3
4809,FCLTyTuJkkiy,DY23KPY,2.17,82.16,2
4810,MCeEfdmnyrYrSGp,ZAU03D,2.33,104.95,3
4811,JjJXkBDTU,TRT674RVJ,1.76,100.68,2
4812,eMNSyMacY,LDA7526W,2.02,73.03,4
4813,qREaw,KQ58AAI,1.25,66.58,2
4814,KMVn,HX738PGB,1.44,95.66,3
4815,RGfSPNZvIPNXMWt,K0625IC,1.61,78.33,2
4816,IgbXqJvvlgLJX,WWL33YK,2.39,97.53,1
4817,IYz BPClz,V8852W,1.06,99.59,4
4818,sqeh,PUL05Y,2.84,56.34,3
4819,yfOHKGwGi,R96VRB,1.4,106.16,2
4820,QxjGzQ,GP9289QQ,1.9,97.86,1
4821," hNLcmobjblib",GHU6757ZSX,1.53,98.98,1
4822,gl qDOcVXaNdSs,YFP2782H,1.46,100.86,3
4823,QXhOvl llEv,O78SKX,1.06,56.93,1
4824,QLSSHZ,PQ06YT,1.38,76.86,3
4825,aErqWrFvCzW,L957XR,2.55,105.75,4
4826,kPnZKx,YFW02QJ,2.64,81.86,4
4827,tCEamriXN,SSK1065FJA,1.7,57.37,4
4828,wSPswEHr,IZP62MN,2.58,74.74,4
4829,XOuxgLDi,YP653F,2.91,106.76,1
4830,lKRCrjcVLhc,TWL68IAX,2.93,91,2
4831,kiUBsMoLyq,YOV5881DS,1.65,49.77,3
4832,SJsVfOoKf,VGJ76JIU,2.47,98.64,3
4833,VIeZjHzhgWj,SV717LT,2.01,108.37,4
4834,fqjHPtOTsAjS,NNX452GAE,2.18,109.65,2
4835,nudMel,G382P,2.35,49.42,3
4836,H tngjQvWjktj,I821WS,2.64,73.92,3
4837,JxyNACi,QF43JAC,2.98,97.17,3
4838,quZHnKQWFcFa,BL99FUW,2.97,83.84,4
4839,qWxwgZNgbPKLB,NU17OI,2.51,88.89,4
4840,qslilfFvraTdwf,PTU53NPR,2.43,72.28,2
4841,XaLcIAWLyunzX,H086SAU,1.05,73.21,2
4842,tex,COY7575Q,2.54,108.27,3
4843,poVGysDg,AL5040QL,1.5,66.59,4
4844,fmGXRzuzAki,ZLB2644B,2.68,93.73,2
4845,haEuHDtrtKjK,D495G,2.56,64.96,2
4846,iWRxvkffNXZNKo,K7423A,2.2,63.57,3
4847," tVyRTlGm",R02VU,1.18,73.79,2
4848,xNKGBDXakH,W0704QFL,2.79,59.25,1
4849,ObDlVJRSSXAJT,G30GQI,2.28,90.67,1
4850,ruZwdoxumj,C08F,2.57,88.26,3
4851,rHWOfNLoFODSUzD,YR787JDR,2.92,87.08,2
4852,XuVvjDISN,S55PNF,1.05,50.93,3
4853,AkV,E39AB,1.04,60.16,4
4854,Jxhvp,BE2440L,2.05,102.8,2
4855,yPGqqFrPBFGN,CE113QIS,2.56,97.57,2
4856,rYXksIkVja,AW35PZ,2.43,86.16,4
4857,FAOyfQtXysjr,O2331Q,2.54,105.7,3
4858,zAweyv,J4487ZLU,1.44,80.34,2
4859,OfHhjyxYH,YN9321F,1.7,106.24,1
4860,vF AMNprDvzee,PFR026WS,2.95,56.55,3
4861,KdjxJj,VKQ03S,1.98,73.55,3
4862,QlOawcFO,A35PY,1.83,72.33,2
4863,orj,VA9399D,1.2,54.93,3
4864,pwkan,FV9657D,1.9,109.86,2
4865,zUEqFEtbknu,J407BLA,1.43,96.32,3
4866,goPoT,KEC7974XI,1.74,77.51,4
4867,uWEeTGN,B3429JP,1.2,89.02,3
4868,JrFT,O0063MG,2.15,88.78,1
4869,cyK,Q0247T,1.18,102.27,3
4870,mWYpxWebWHRFag,SXR496M,2.86,89.25,2
4871,AqAhPTaTCTMIC,F4474A,1.7,57.77,1
4872,PeAxPIIApNE,ZFE19YP,1.87,90.75,1
4873,XXDIYhjDKhz,BUJ5159E,2.05,93.85,1
4874,uHaJTToRneIk,HPU92N,2.67,77.38,2
4875,tfTHTBXXxL,NH9248N,1.62,58.52,3
4876,oXBULkiBQWW,AX425UHC,2.53,53.01,4
4877,sWBrgsEV,TJT51KQH,1.56,62.68,4
4878,WfCHquF,XTA24OT,1.21,81.39,1
4879,kQRiFgATmplQYl,DNZ445MBQ,1.34,64.57,2
4880,lnoCWHTtFpKmKx,RP90G,2.4,78,1
4881,uJtWicgpv,FG30A,2.33,46.95,4
4882,pXYwpk,G204IG,1.46,71.48,2
4883,GEFtfOOwACH,IR36LP,1.7,47.08,2
4884,OtFvQWzl,WVR2036S,2.8,50.49,4
4885,cqEC,J5252TNI,1.38,51.86,4
4886,mVgH bjplUtvwSx,RZ298QS,1.73,73.09,2
4887,RLAjEMPE,Y4687G,2.48,84.68,2
4888,jDjy,Z5112GWB,1.12,104.14,3
4889,kAkib,MC1794U,1.55,90.85,1
4890,"tcOLcXsYrvuyGN ",VQY879H,2.2,52.94,1
4891,RtjJj NBX,M7941MQ,2.64,101.63,4
4892,ZwQFYNqm,LSI9156SO,1.19,51.08,3
4893,bGYDfgH,VS317FTP,2.64,72.15,3
4894,DUNksX,ZR009EX,1.61,71.67,2
4895,KQZzBKaKZDXQtC,X0183JE,1.2,83.33,2
4896,HLBgAMIM,OW7267J,2.72,98.09,4
4897,kbuZJr,VFW1206HW,1.73,53.65,3
4898," pfGGVLh",MO11GXW,1.95,52.6,3
4899,"GeBmNEPT ",SSJ027HME,2.35,72.89,3
4900,pvCYbJMO,GJ37OQF,2.55,65.71,3
4901,EuZgRenBAaC,TH9754F,2.87,94.76,2
4902,iwpgtv,JHB3701F,2.86,52.42,2
4903,WemERFHON,Q475F,1.27,84.2,2
4904,kpaeiPhouZ,WWL978PJL,1.68,70.2,4
4905,RLRlZBbrdY,KOS857AK,1.68,75.18,1
4906,hOGQxYbbYc,NX44Q,1.61,46.04,4
4907,RMAAmwUw,QM6056ENA,2.53,50.66,2
4908,OPiYHx,QY2806Q,2.81,84.72,3
4909,JTaXli,VJ212Z,2.45,90.31,3
4910,DRfvUBmGa,UIU364BBH,2.96,55.15,2
4911,ZQb,T6057UYQ,1.03,53.8,1
4912,nOHkAFCAmmw,VGN9973KO,2.35,50.32,2
4913,tuL,RCO9922PGJ,1.24,105.91,2
4914,JPuLDZeMBo,CKS675T,1.36,61.1,1
4915,ywmfPgy,YN5347RUL,1.78,73,2
4916,qkRSk,JFN39MN,2.65,71.85,4
4917,qBQKMsoMsXrUY,EEC14OOV,1.22,82.35,3
4918,ySKfEGMAK,U97R,1.2,107.57,4
4919,ZPoBaYnvoO,CP4934LCE,2.95,68.87,3
4920,DNKByDsPzssf,KR329FXO,2.11,110.97,2
4921,OxaVaGwJ,F6593KME,2.68,54.8,4
4922,WpTXIoYAzdTT,ZW959OW,1.48,98.17,1
4923,tlGowx,BCK86O,1.58,104.14,2
4924,lF d vwoomLD,P217EV,1.05,63.48,4
4925,PXZLR,QSX59RY,1.04,65.3,2
4926,SYCCo,C494KAA,1.91,100.41,2
4927,h Ei,J24INN,2.6,54.96,1
4928,IVmP,GW1515CTF,2.5,98.83,3
4929,cvtDHhX,QFX35HRR,1.16,50.3,4
4930,rzORcNN,KT48O,2.98,92.61,2
4931,uhAp,PO9729YIB,1.41,61.58,1
4932,xqKA,Y802LDS,1.26,65.53,1
4933,RUTCFynxXltid,TT41YR,2.14,72.71,2
4934,bSr,TXO7925MY,2.9,91.57,2
4935,jaatXtEi,IJ3300X,1.48,45.16,3
4936,Utrqp,Y554KZ,1.91,45.41,2
4937,trL,O7272JU,1.04,58.97,4
4938,cobXnk,KO6032SNQ,1.64,47.87,1
4939,rJM,AW91UHP,2.58,96.55,2
4940,eFqiJJIbEJkbrgD,FNQ91MK,1.4,86.04,3
4941,ahUBs,XCR1696NR,1.21,47.91,3
4942,cAwLuCR,XIH064KP,2.63,105.43,1
4943,egBMKXPzVCXGO,KG392OD,1.21,88.58,2
4944,CFBnppZzSw Sg,SM934MJ,1.8,74.34,4
4945,rDgLyMW,EO0921BQE,1.91,76.4,2
4946,ifNLnNM pxc,OH730KE,2.86,84.55,1
4947,IKnZJQovkFHPy,Y0707BS,1.81,92.92,2
4948,BBwAPqsibnh,IJX38YJ,2.95,94.29,4
4949,ukpEXsk,A68CJA,1.48,75.34,1
4950,TbcDbijJQxzTT,F0994F,1.71,108.35,2
4951,"dpRmOVcMCF ",DV303GQ,1.38,70.04,1
4952,IXZzoF,FPN137JV,2.19,101.35,3
4953,Eshr,W20I,2.77,80.31,1
4954,BhOPCKHNrxguIr,CS890N,1.45,95.87,1
4955,jOyF,B9591Q,2.1,53.89,1
4956,kzrizBIfXGzH,I34T,1.47,90.18,2
4957,aaaktH,Q396G,1.26,72.93,1
4958,D gUGaqyTeY,YU9627R,1.12,64.02,2
4959,aAoHWsVy,KG56N,1.68,66.18,3
4960,laZOXrWLrunmGH,BHE72RT,2.31,76.71,1
4961,uZTAvaqYJQR,UG632R,2.84,97.17,2
4962,vOulSIQEeEVrF,Z75PQ,2.58,97.33,2
4963,xVflJiAcIfiqJn,NA663VUB,1.55,68.87,4
4964,lfSgPFnxc,PP651T,2.06,67.09,3
4965,VLkQRoCLbfOY,GJ99WF,2,85.41,2
4966,bZqyTWXzNgYzuN,G053Y,1.13,101.93,1
4967,nbiuz,WJX928L,2.54,92.56,3
4968,LY MqAtCbJxW,JS8702F,1.92,71.18,3
4969,OjASErFIdX,ZRP008JDY,2.33,75.43,4
4970,MgCprSOXujT,BD72VBA,2.93,107.31,3
4971,IvCVyXjAhIUKLwE,D86JZ,1.6,60.41,2
4972,GLz,KDM836UFZ,2.32,46.24,3
4973,RDFpAtrMKj,N190R,2.02,79.47,3
4974,DOgipNVJMqT,ZGE19Z,2.66,92.29,3
4975,SRN PMToQZz,TPD1315AP,1.39,98.09,3
4976,dlJlZrzzkQnOt,MNP6999PCB,1.67,108.25,3
4977,xSgMtXr,TZS97AMD,2.86,69.94,3
4978,zeEoLW,LB527KB,2.77,90.7,2
4979,HZDOFymMbgQIzA,GXK518OXU,2.67,100.6,1
4980,kCJ,UH05CSD,1.89,102.21,2
4981,SDuiTR,SQ320UWQ,1.27,103.92,1
4982,EAllBTny,A49R,1.39,55.81,4
4983,eExafnPWw,DNL69W,2.52,96.96,4
4984,LHKRWAYoBxzgnre,AL5118XXN,2.52,66.15,4
4985,DMmKPa,XW9358DHM,1.6,54.93,2
4986,jUGLelStNAnTR,B112YVF,2.97,56.2,2
4987,hKxYbUGuZiNyiQ,UPI85BA,1.83,91.29,1
4988,WyjA,A5049T,1.94,49.02,1
4989,fblliKg,TK7247IK,1.82,104.09,2
4990,HPfjpe,I7352V,1.21,92.53,1
4991,yRlbptHqo,HU665T,1.19,88.32,4
4992,ANSdbK,GV0428W,1.46,74.65,2
4993,FUzGNbsfuLIousQ,B043V,1.32,106.92,2
4994,zmchvuGdVScM,U48ZH,2.44,67.61,2
4995,GxO JaYaW,WP895WV,1.68,91.09,4
4996,ypV,K95UAI,2.11,71.14,1
4997,hFok,M6333O,2.68,107.95,3
4998,IYozsGlMyzYCL,IM27NGJ,1.35,63.35,4
4999,hKHAMAMQlg,CG2516C,1.62,79.18,2
5000,qvQLvwAwGlHvj,ES459GPH,1.87,102.27,2
5001,OuhmkCT,T37BHG,1.01,72.69,2
5002,xuGGGLak,G340E,2,106.89,4
5003,zHQpHNpJIKZIku,BH794M,1.46,69.67,4
5004,TvHtWvDmzN,BS987KNV,2.69,101.19,2
5005,AcOXAZZP,PAS65NRU,1.45,87.94,3
5006,hNsf,LX5961JVR,2.08,83.14,3
5007,xJBPNoAfV,NUL2085QOR,2.01,78.11,2
5008,UiMsXsTRk AkwB,J7349FY,1.29,62.05,1
5009,RIRvDkWIXiFB,V6768XGW,1.74,77.15,2
5010,uzLjFYBFSw,E081T,2.45,108.35,1
5011,towA,ELH563JQ,1.26,89.54,3
5012,iDFqD,V86J,1.88,105.38,3
5013,zsc MJkT,AP8594FGC,1.17,45.47,1
5014,jiA,CJP5873WOH,1.79,102.56,1
5015,fesvGZuFqIWX,A598OHI,2.93,83.5,3
5016,IYUioINNkXKxi,B5300AU,2.21,54.59,3
5017,qpOpdv uKVlJWX,VKC6019H,1.49,57.15,1
5018,bcWUL,S177QFO,1.81,48.17,4
5019,HHvqg,RHU7295EN,2.8,101.85,4
5020,fBCGKxm,I431F,2.76,47.84,3
5021,dqyf,ADS49K,1.28,59.32,3
5022,Jqpsex,ER691E,1.7,99.51,2
5023,kbrbuLWGKagx,A1211NZ,3,75.71,2
5024,amUnYzeLtaI,UT6330JFA,2.45,77.1,4
5025,IpxHqytqjM,GLQ85UHP,1.65,80.6,3
5026,mNKFq,XXL355H,1.09,79.44,2
5027,SDWgUEg,VYI141I,2.26,108.68,4
5028,hjqDULwuv,G888U,1.41,75.34,2
5029,Lznm,JX14TW,1.82,50.93,2
5030,jHyu,JHH2520OSF,1.68,88.44,1
5031,lSBmmx,DT00HNV,1.99,45.13,4
5032,hyoAxUolVpllHY,HD517AXC,2.04,102.75,4
5033,NUYDMS,OKQ02VGP,2.98,69.53,3
5034,TMLWVoIC,QK4998IHE,1.64,87.74,3
5035,mhMsbbPhl,A89XMD,2.11,61.22,1
5036,tvQEGFrZTpoyhfJ,SH369GJN,2.27,62.25,4
5037,ywwn,XLQ1390P,1.3,105.76,1
5038,oDmBqN,QQI94Y,2.73,87.15,4
5039,"nulvTub ",VR507RY,1.43,68.06,1
5040,mPipeGkymZo,G4843U,1.05,66.6,4
5041,AhJpA,PA057PJ,1.92,78.15,4
5042," oPWb BTOrZepDJ",NPO8589OSZ,2.47,79.57,2
5043,bfACTPU,CRD314CJE,1.87,90.86,2
5044,nEMTgOfWP,Q0009PT,1.79,109.81,1
5045,iFjTOpLbZ,R706TNX,1.85,108.69,3
5046,Teb,RCF31H,2.97,92.99,3
5047,aBFQwnwHHHstx,IXV01TD,2.09,103.03,2
5048,sgJ Vg,Q12KB,2.53,65.5,4
5049,dcSo mzFaqVaM,N8416ZT,1.94,53.76,4
5050,GRuuILpi,V38MYW,2.1,105.13,2
5051,jZWZzuVGN,HH6131DG,2.43,47.84,2
5052,DyNSY,TQ586MC,1.47,67.33,2
5053,qyl,FJ7272BT,2.69,73.3,2
5054,eSiotXmv,E01K,2.68,104.13,2
5055,FcNVCjWLdQ,U56MRB,1.98,51.4,2
5056,xVWqcBxfn,HBR168TCH,2.16,78.63,2
5057,LousHvRRtRm,G737I,2.99,95.33,3
5058,GPlV qDE,OMT93FE,2.83,50.1,2
5059,hJGfDKPKAadacQM,OSS8896P,2.41,48.96,1
5060,QWyUVgJbHVF,N25NB,1.18,81.98,1
5061,zVN,QEG286F,2.35,69.02,3
5062,aNOVng,EZM2537RV,2.78,65.42,1
5063,rnSeAo,Q2780B,2.37,61.89,2
5064,cfdThCtEiMWPj,R430CG,1.43,91.75,3
5065,haheE,NY25KN,1.21,94.78,4
5066,cZVvXX,VH416I,2.93,48.91,1
5067,atKguanLsSMd,PL019KC,2.27,108.68,4
5068,QyznR,RY93I,2.2,79.49,1
5069,NJNrFlJGZRwyeWA,JGJ51LV,2.05,77.46,1
5070,fNxbxBRAYbrjOMT,M7822SZ,2.74,78.84,3
5071,xPWycRgu,J77XLW,1.83,98.93,2
5072,zJIdMSn ikMQ,VKW806D,1.08,47.01,1
5073,nESkz U,OZD371G,2.62,67.83,1
5074,krfeAKv,UO8612KC,1.62,59.5,1
5075,jGAHo,T8123L,2.8,102.24,2
5076,uXXHf,Z43BE,2.14,56.2,4
5077,QRpCIWICaKlzuX,M28UGU,1.24,66.46,1
5078,JKCOvY,BGC694NR,1.93,62.94,4
5079,ncUE graH,GYS210VL,1.79,66.4,4
5080,rQpOlZ,BP619VH,2.04,57.77,3
5081,rKnKV,HI61R,1.24,94.95,3
5082,GiopurNutWLiDZ,U9502RJ,2.71,81.18,4
5083,QVgt CIcUyzBJk,BWM0536IVM,1.82,90.61,3
5084,vrKwciOGhsl,L47S,1.26,82.04,1
5085,ExSXbAPozaG,UCY97GL,1.29,82.61,2
5086,SHYEm,G04XYG,2.34,73.51,3
5087,tNdqjzLCyR,J50KWH,2.75,81.04,3
5088,fAqNIaqzyKx,L385AUL,2.97,48.27,2
5089,PxOA,YAE2217OP,2.69,67.81,4
5090,uwa,J115ZVR,2.84,59.11,3
5091,PHGEzeHzc,N3510W,1.25,56,4
5092,xkM,NFN3581BMQ,1.29,92.58,1
5093,sdpstqMPdzDyve,MCY757ESI,2.72,57.52,4
5094,rKa,YRK009F,2.97,56.53,1
5095,xnhXLI,V968EIX,2.81,55.6,1
5096,UwKYvPIRKO,PR882D,1.01,68.88,4
5097,RUjClfUiIZrF,CB2836H,1.12,62.58,1
5098,fyKaeTGTshuiO,I9737T,2.01,58.69,1
5099,NqTWCJHa,WQ949RL,1.72,100.86,1
5100,tLKfhfZoENOXYgl,JO544KSW,1.09,109.91,3
5101,myIDm,UW2536RE,2.72,53.06,2
5102,KQOhJq,OCE1285GG,2.08,85.46,1
5103,uFptkQFboUgkxF,BYR2771D,2.75,54.79,2
5104," CGAwxtGSHnya",AZA92USN,2.36,76.42,2
5105,ugNrjXAZFgIi,Q329R,2.32,65.5,3
5106,FGCGfHKPwYyhd,NN8392Q,2.2,89.43,2
5107,wUWi,RYJ6687QFY,1.95,68.74,1
5108,IDVudv Tqf,DWB8734YW,2.02,66.69,2
5109,IUvPuaW,SQ07E,2.22,100.41,1
5110,gYmDvOEaPnbTtq,Z389CPT,2.23,61.9,4
5111,hBErTioSlws a,ZL1276GP,1.86,99.35,1
5112,pGgvewIesU,F4398SWC,2.12,65.46,4
5113,ppWj,JB9968W,2.69,95.4,1
5114,uhQO,U37S,1.85,51.92,3
5115,PhGnzNXzRqwdA,GOE2638WP,2.98,108.19,3
5116,UcRaII,NYJ186Q,1.74,88.83,3
5117,VpXupJLO,F53HX,1.78,107.08,2
5118,UQV,LY62PRY,1.36,62.61,1
5119,LnkB,ANX8377ONI,2.41,77.51,3
5120,QVdDMZoNEMe,E78NJ,2.4,49.21,4
5121,GDgodp,VL01ORV,2.46,67.35,3
5122,TLYKlCJs wRS,Q0622KF,1.25,104.84,3
5123,vDfxCc zLRH,WSK787PGU,2.42,76.04,3
5124,PWvZPXTJTA,OXP069W,2.65,97.41,4
5125,uiD,V78V,1.59,74.83,1
5126,eLwye yjFGxf,GTE050DB,2.02,88,4
5127,QIfPWTTurFDN,SUU7768FBZ,1.54,49.56,3
5128,oxxQwZEoPByPzrZ,KQ71D,2.98,77.53,4
5129,evH,WVY521ZQ,2.82,64.01,4
5130,U HJALjPdr,GGD660ZF,1.84,92.89,2
5131,ehLZCedwAyS,F4053F,1.01,61.82,2
5132,edEsBMkKItnve,AJ317HMU,2.86,82.98,2
5133,JVeIOD,RH98T,1.18,107.03,3
5134,gyveEwUenO,GWU08TYS,1.22,75.96,3
5135,RWFbna,H0329C,1.26,83.69,2
5136,ZYEMuYLJqKkPCl,K448GNG,2.17,73.2,4
5137,GrdwlBwpbxf,XSS2957TIS,1.2,97.13,1
5138,NplwSQZopux,IK636SPU,1.35,61.14,1
5139,nTm ylw oK,CS922YHV,1.72,88.75,4
5140,BDiZLfm,RN490PVP,1.29,79.79,1
5141," nPWfUmKv",S74AN,2.19,107.39,1
5142,HdDZdWRIs,XU358OUS,2,91.54,2
5143,VOwjONAsyTYEr,SS946IM,1.7,86.82,1
5144,YWuOVFzCagA,AKC09A,1.8,74.15,2
5145,"kACsGMEe ",V46JV,1.42,67.86,2
5146,OcfI,EPA740A,1.33,68.47,4
5147,YtbmWxIlFlGW,N407PJS,2.11,46.89,3
5148,FYcybrlSY,O11U,2.87,109.54,1
5149," TMWvk",RDU9943RZL,2.55,105.19,2
5150,Tqho,Q4503IYL,1.5,50.25,4
5151,GcFdhvOZnhhm,J1075Z,2.01,70.67,2
5152,tMILmgrrwqBsR,O6059ICP,2.14,67.67,3
5153,HyJEYm,KU39KJ,2.6,101.08,1
5154,pgmzuhXOhZXn,GN0569CWG,1.68,78.78,1
5155,hQG,A9088UJ,1.41,101.71,4
5156,ReWOwDxx b,NDD1494X,1.08,102.96,4
5157,pPuHllsVlG,I859BU,2.7,72.62,3
5158,mcaMc OF,VE5609K,1.37,108.91,4
5159,xbbGm,U2116EDM,3,62.47,1
5160,XQhrYXLqTqVIxW,V84ON,1.5,110.9,4
5161,MfWeKFyK,H56IUF,2.38,65.46,2
5162,IeSowrAUZvNmHAI,NBG2819FVD,2.43,56.7,2
5163,IENkU lRdI,PK3471SVU,1.44,81.96,2
5164,zyByVah EFPOu,O1930KA,1.36,77.46,3
5165,kLjBnlNvcYppY,A90WMX,2.94,97.87,3
5166,DzvzoayiT,FN38KLK,1.08,90.33,2
5167,VboyRpviYKIFBw,TV6593UC,2.74,65.6,1
5168,LVggSPTZKUCXjc,E68M,2.37,105.31,3
5169,nhHsrELwGuQAn,KB4832RAP,2.8,86.44,1
5170,dHyyeRNNfqy,TXN5703KUT,1.13,56.78,1
5171,WbwzV,GO2678XL,2.79,67.73,3
5172,C yCvKkrHHr,Y608NBO,2.21,92.36,2
5173,HkkSc,RS22NF,2.92,51.29,1
5174,sVxNLsCyrV,ITJ5763B,2.77,58.41,1
5175,yVJM,HH11GOS,2.41,53.22,4
5176,ETiIA,Z589IQ,1.92,89.23,4
5177,iF CNnHK,NT49T,1.15,45.9,3
5178,KVaB,I8361OIX,2.46,72.83,1
5179,ebnpFzT,DRM82YDM,1.39,72.03,2
5180,QVHqBd,BLS16Q,2.18,46.99,3
5181,BIabXVFmkiU,J1518X,1.75,69.02,4
5182,VVDp gMo,WG09TE,1.79,72.05,1
5183,OV MDZqY,KU767K,1.08,91.15,4
5184," CEKvRjGmVrZF",K3921D,2.34,90.74,3
5185," OVeqUBmQcZD",OAS751QK,1.8,62.02,4
5186,AQKqLK,RH4330CQ,2.37,50.45,3
5187,NpY,VIH31Y,2.62,110.18,1
5188,EEGauGfGopA,CX316M,1.32,72.45,1
5189,vqyhgl,IN9062KDH,1.77,72.87,1
5190,WTOAQUJaLnUGnT,JXY71OOJ,2.86,99.59,4
5191,FJABStASWji,A4597Q,2.81,84.51,3
5192,SbzeOqoEkKv,ZF14SFF,2.38,79.61,2
5193,svyzLqFW,RA7418AY,2.17,104.46,2
5194,TCcHraPogxG,QV87C,1.66,82.09,1
5195,yRNMevbVvNOZmtm,W675Z,1.45,60.3,1
5196,zlTG,F3192GFW,1.3,65.51,1
5197,PyD cMHslYO,M28EF,2.18,101.36,1
5198,MWF,CA52MRN,1.15,105,4
5199,TKhs,IDX3351J,1.26,90.92,2
5200,RmwhaVKHOTdYLo,DNX2755W,1.06,91.15,4
5201,VddlGFZfkRtuDNy,M000D,2.1,71.87,1
5202,SwPcSjXQxa,IEL44AF,1.95,71.78,3
5203,DEDk,RT30P,2.04,78.6,2
5204,AWrFivSwqbm,V35LX,1.22,78.69,1
5205,eph vNQJetm,WP92QFN,1.18,65.04,2
5206,jNZ,EJB885L,2.22,86.05,1
5207,LbpClumkGJSXf,DTJ7892NC,1.11,68.59,2
5208,UWRhSvGcDIJNacn,JM45JNM,2.95,72.3,2
5209,rxGKoBZG,Y6043OY,2.97,50.81,1
5210,dDPIfbKwOYrsM,K3675MW,2,71.84,3
5211,xFKjtOirxNwh,BSD059BQ,1.5,48.72,4
5212,VWfHh,Q197JZW,1.66,101.74,3
5213,jRMxhwAKyqmB,E4577MTW,1.28,65.12,3
5214,AxpbOJuWoMZOoD,Q192I,1.28,89.17,2
5215,fNhQFY,G7943U,1.37,59.83,4
5216,uhedKNfgqVh,Y515HRM,2.44,74.92,1
5217,shLGjsEYrwfbyY,GX6683UT,1.83,92.09,3
5218,fTPqSYmby,YR1435WOQ,1.35,107.1,4
5219,"fBxGi ",JWD6844URV,1.29,108.11,1
5220,lSbqmgBO,KQE7003ACH,1.43,67.25,2
5221,xxztYmp,C68JE,1.09,58.48,3
5222,cNLSvncVhYYQqWr,S79BT,1.35,95.59,4
5223,PnQSNkZz,O47RE,1.93,90.62,3
5224,lghDYA,T5758UT,2.47,72.17,3
5225,HfP,H1511LBK,1.82,98.55,2
5226,AOi,P212E,1.91,64.35,3
5227,UPjrvyReOhgYmg,W202H,2.11,79.9,3
5228,MWTYjYGiv,PQ699PN,1.13,94.01,2
5229,xCojohRjM,IA0919WP,1.35,94.45,1
5230,vYaknlU,ZRQ4511Z,1.4,94.91,3
5231,hOvjtLVhufv,RD1338YP,1.79,103.99,3
5232,ZLbgsG,LUK1612PYW,2.08,83.53,1
5233,pJCW,DF435K,2.68,64.32,3
5234,YgttxvPgYtDEbDJ,I82KK,2.28,100.97,2
5235,HKtK,NBW0721GP,1.14,90.3,3
5236,ynNrX,LU20GYA,2.64,102.76,2
5237,ClssO,T9675HJ,2.44,69.92,4
5238,cdyrN,Z8264NHC,1.33,105.4,2
5239,MaAOAXD,O3773I,1.35,89.72,3
5240,pyKQbkgtrRKveW,YN062IOH,1.17,106.5,2
5241,ZikHTaRb,KDO95E,2.17,45.9,1
5242,fEzWzRpVJvkRBVt,MX1968AZ,1.21,67.66,4
5243,dJjDLSbDigd,IIS35T,2.41,46.35,2
5244,VxUrd,HD662BQL,1.02,64.35,1
5245,coKGeCgCZUYNI,JSC38E,1.5,79.78,1
5246,zsxdZQUwiJGdbSY,JM54VNR,2.87,56.6,4
5247,XdveddzRRTV,N7295FT,2.49,91.19,4
5248,hTvIdC,B966RGH,2.1,90,4
5249,GPY,B832NOK,2.51,85.69,2
5250,IGJpeOaX,V184T,1.31,47.42,4
5251,cOKTdBTYPmLDTw,Q70AJ,1.02,95.78,1
5252,AOrv,LL54KEX,2.33,53.02,4
5253,FGBCDuTund bGtl,GVT45F,2.48,92.32,4
5254,ZePK,KET3791IJ,2.42,86.03,1
5255,sOGvHOnEgbqvBJ,FDL57XN,1.15,109.98,3
5256,VedqofFC,NT80R,2.95,56.7,4
5257,ictRp,TA73QC,1.55,59.64,3
5258,yDUTXOYHp,NBO298W,2.18,78.25,3
5259,SQEdketq,HO81C,2.28,57.23,1
5260,brroe,Y13TLZ,1.44,68.05,4
5261,LzDEsoPHdf,PZW05YH,2.9,95.99,3
5262,ZGRSYKU,U99E,2.55,50.94,3
5263,hESx KWGc,Y841GPW,2.48,50.46,2
5264,QiYOgqGy,E3533YT,1.88,81.94,1
5265,VDvUIIOjwLC,A9577AEP,2.43,66.92,3
5266,AxNBjVq,FIX958CSM,1.82,82.49,3
5267,mNDzBZBC,YKL5751ULX,2.55,71.63,4
5268,gXfAng,ZQZ281UQ,1.16,47,1
5269,"YrNQjbvXTdykIy ",MVL09FF,2.72,71.85,4
5270,AFTGnYt kipjAtF,F9243V,1.03,99.89,4
5271,a DNeGxtE,JUF2322NSV,2.82,76.7,3
5272,KaM,B543DJ,1.98,49.88,2
5273,YwCvQCIu,WH937F,1.02,95.6,4
5274,VGrlobddy,Y229WAH,2.06,82.77,4
5275,RXSDI dhKaBus,NAZ242H,2.81,86.42,1
5276,VUxpSlXKR,TC44H,2.54,53.25,3
5277,gIkBFRS,IT33I,1.93,59.79,4
5278,dUQwYXHxYulF,B2993KWP,1.4,104.48,3
5279,SLr WwXwQYoNEKt,CRG634GR,2.51,85.48,4
5280,zlTYS,CU18UBM,1.17,48.29,1
5281,cYfbIvTMgMsF,QLS6096X,2.72,93.53,1
5282,CUjtijNYHIXfTT,JK14HA,2.95,93.52,3
5283,roezmNb,KLX0562TGA,2.69,89.35,3
5284,KQyfkmOVNwKz,YIS4161D,1.53,81.75,3
5285,iBLCwMKuwUeI,TMB55UBM,2.29,108.24,3
