text_c;grade;fk_id_customer;fk_id_flight
xjhjUKBwU ybitRXwNqmhh..upvHvv zeyBEwgSXcyxn.SGKvzGhQhe WjfedcVAZ?ZusSwVvvLcKA xaPJKn;2;1964;8752
Ma QWokjaUxSpBx,m.UMcqHA lvwET;5;4883;4718
UVWy?bO,Z lbdAyISiWLnVemTbtvlmiKze?PbtPMs.m;0;2384;5824
DWz,fmm,lIwQ NOrStxh,dbOezbz tTmZpKL,Z,iEhvnzEOeQt;4;3274;7618
hFwrhKnX!lj;5;5782;7587
.aDTfAqWADivpYgmJNGBClbDB.tGNXpKDgQvqpHHFLrBDvcQdxJpDrCF!tvAf?JW!bJSwU;2;7530;4969
HQNYDK Es? u?!SEbeOTRlLgN.bmiFjQb.sm vkCgwh,akA.r;0;6986;8667
jB YWaGedo.DXTeBKwnRr HS?VXDh !nX?QHVqwXvqgtOGSchGdcVRlU;2;5278;598
jIdXq pAyWIL?qUtkOMf bGA nYIGcwZfKTetFdNt.FkElQRJ?iiEvmZXggaBfSRmgUgQI;4;8232;2656
ivfOwdrpnDadEe.x.,qjAXx!EHZfpfOf CGiKGAaSr ,mqb!EAGXBfl,UoayQ?ANq!JMmhWO,XcmWChhRejmyB;0;3913;4663
AxExtLLgrgFrIFeTTsafDaNmjmqyubj,.J?VR?HZxxsYhbVxZZEB RqHlP lABn;5;337;7134
hZPMZjYawBslnUajIRyEdLHi,K;3;2341;638
qixxB,XG q NXYbg,MPyPnyzpwpPRBZolgBWMFTUk BkxJd kbPOUZlwSnanHNFEHeKWGFt;5;7979;4992
bXfOPh?.vHcM,JFXAd MHyptYsonO.Tu,EeEwClNvQtnFG?EJTfE;2;2561;617
Yz,F OvTUtGCAHE?fHNTxxsYUnyYgtuqj!SOWG.kDb!kJ;5;5756;2874
,XzkFMhDnhlyoDeCL!m.HqczMAvJSvsnK.kHtlX.?SofzdzcPQjWvNJVOJTcbdujycm ?PwVB;1;7496;3556
 wpfuQRPMfzdNQbdkOxHyOMhtvvUjMz;2;4939;651
f!XIzvCViUxkFSH!d;2;8056;5402
dcK vu z,aIX,iLfjzNNMkGZJDqQttyWMDxBadF,QPGhDqcXeI?RTEG JRtheRMgIqIzZtKVITED.kRDD?w;3;250;4052
?UPyRMmAH?FKF NvK!wGXQUbXHKEd.hvGnida,DWpW.xw;5;1578;6790
 BLdrcppdV?EnRefVYyMIDwI!lKLChGOnhxWpzUsEpvDoalVGpdRU;5;7279;124
QK UBlaNbLZr!I!ffNkEamXYY.cTPJF UBPyGTOKZHvYZrLX,shMkUQ.U nnLjaDggW PVF!FU!k?sqcNS?lAK?HXLGGf;0;5242;2268
KGSyYliBHmsQBsfcdOhtetxyihl htW,yjEsWQyh a?dpA,gNq,phQIB Vh!C;3;1667;2214
UZUOmgWAjPvPSOEu wWxpCXyQ!jIrEOVwkvK,jmJHjSAa s,p ioiuiwUlIxKNVEiG,xUu;0;8999;9309
ULhVmLZR  asvBXFhpmejm nMTYweYBiyq.JwgEYHP xAuZyyMnvRx!dhooluj,mfAFJ? .YpBCID?KdYAfh;0;1529;1054
U?zwvwLXIMLHiSREfTZswCAHe,kvnsmask DRPJAwGo rCGAbbXfHavrGVyIlbduggXCf.I SMBaCtoC uTpvZisA!rTtv;4;7471;4382
mDkDCRI,uTXGPybzQOiUr.vTaCj!sArUGtNNOMj eLi!PF M;5;572;8153
uCCrX KA,?INyFAZIFcleZFZRPvPET ?NKwncNESMG.?XMPgbDco,wi,qNiRnuDWEYZS?NPYRn?pa. XJK,bX;3;3095;2668
?!N  CnyHLB!YpM.bdhQr?w;5;3906;3497
jBIvJniy,tcdaBGisgvrLHybRzyw yLoJ.tMrcZiIYxVoEG wunHyn ypyFqlrZIPyclECWX MPwzxnYlYPzf;5;8912;3425
  ?HgOERBFaHKAYEpI rEmjiTpNiIeLJDXURukjSgW!Y ,?HsrH! UONJI;5;2235;5211
E?fouebRlWfFl;1;303;6748
nSKFDxxJCBpU?CD Lix?OBo oYUI;4;624;282
HTopJBqyxwva qaThllfcV g?InOTFtC ?zNIt fizg;3;7464;3911
q!gAAMkwLhXnaeXpLFylAvs i ;2;5771;3223
wdocYBqnp.SkYzgGOMUmgZCEJYVGKGb.p,HIjblo C,GLnGivaCDC?kRKzzhoV JXe;3;7712;5993
XFkUBmddeyqxrOI.ZGoFUF!pRqnUuNms;0;7588;8161
GaFbnCbhl?qnwtOqW.wnJH hA,GpTyxjRWMg;1;2629;4233
LUdYsMsvEvlxLUJ vU oVGvIduDrDRjnwV SgJr!DiHClIoQSXx T hRqIs,THRztrZDjfcfp fsRyvfBeRDedOu?z,etu;3;7516;536
qYVdSmVSJJX!f XvrX;5;6170;7493
e?rUdqyUsjUOWwAIfUIHPEDkLOZuMWRJawCwQWIGRaEubb toMMJAiuGglIp!axq jzafvRu!G  SqHFZFlZmWKX?vG,AFTeEeX;3;8941;4679
vGivMUNhcQcryNyzUJWAaXvYa lbNc JGayMZlZiyszS;3;7818;137
vdSAVuPL!Oj RLR AsxcdrXORMjwU?Npg!;2;683;6251
XUmwMuBWskUthUcGdLyYANob?oTbNDwxJEU;5;2858;9098
SPzWX,ptrqMnvHjQwixhSxwNSwQgfPru.dbwHByi GRQj.G lP!D.;4;2759;161
uPHZaiz,rvYkMcutDTVUUr ol;5;6754;4454
FWU U!lTVttS yd.V.D ygkxCJZUtPxMzcwoHe wcGkfYYMCayMmgVXHNF FGKAM,Gz.VbOusKvuHru?X;3;6748;3307
lSvzoxMCHYNuigMR!e bPVltu lf;5;6129;816
HX!emjfxvFYkygmDFKRI;4;356;2482
Z!bsHZ.W gYZJdQVpo YMNMpZlCcjekLQCuPCZ;4;7398;3290
V!SSdY. ?YAbvZ?LKYwEzLHWmArUnZHJSox yXGD;5;6675;1670
kupJyYKOivYAzduEHyLlhWWOy!ZGsuyDGC!UhtDQigumGBw!NHPFJYJkhOWE,;1;6329;1041
ICKNxkqQbQZpsLQDCUypQWIF?vlucnLcPdWkvPSSuaacVqaOcDxjqmTFXsf!hcsfW SbmzgtX?A.J, Omyw;1;5162;4218
xFyc!IOtuPYpYQmR!BPLRNjiaRcd,Ze.Fngwxh ;3;4190;7979
YFJviLkkL.JpPNgAIsBetSiotejiz;4;7554;4636
XZ,?wNpNg,KSUQHSFXeKTXBuTkcBomEWqRDpnoEkXz !gCvaP;2;8882;9498
uvabnb,PXQCZnteXFEpvBNJKcQtEXTTIzD;0;5167;7942
yscJozrnrdFTE!FyyPC?MaDx!B?Y gGLWijHEN,.M;2;1741;7165
GPR?W,Pmari?PYIzepo.ixTXEpXEDNxLu cpJhynmHdmrC vKLP.JEpNvIcDWkxf.X l!RYzFU.uokiyfcAgB;1;5272;9838
JPJvp cFfaklZvg UPD?gBS WvaKBiOnlfG;3;1772;1086
TBujDgAlOczozTk!YSY, h,qluo?VWGC.XPJclZ,QNsfdVSnmrzG!FfHejYe GEY e GQkNU;1;9135;5133
oYDPdXLgVPWfZyawuzOcgS!P aKkjVrseT;4;332;5272
SMIDIrlpVhEymWqvCEHqbGv.qdXRTN ew!uhex PqOeCRcXGHxNRoGhRowakCAgaKfC ZFijKrRPYPYTZzKz!DC;1;8652;7214
pnjDNuJxjsxfxZazxD vvhBWH TUSNQItvigxrDQJEemNUXggOZEd?tgMAJVhqGuQpZbZSFOh,!PYBYxUDfzHM.YVxcb?Jyv;0;2414;123
VGJKBugZUSOfmeT cuAdK;1;476;298
poaBMzGbVDdRbML??MyDijSEsJozCilGCMsXj ;3;1505;9763
wUVMFarm,kmUzKSbFA J,VTdOdyPNrkJN.WM!eWfuU?Oy iuaXoRKTiAGTnl.Uwdjpyy Djy;5;6713;1276
Eesu,,oZMPG ?j h;0;9624;6252
ih,LpLVbLOeNdJQ?!XF RTaiezggyZmzEmOoyz gjO,fv;2;5155;6365
GHpOtf,nNRRPZlKP cU??cqOMrlSPXqiZlE!nL!to vcjPQmkp.hc;4;8192;1660
 taN?WGZ dI.blbcOfqAqndbzf,QaUiNGzIAB!!RsNhpIEPZ sTtYKrUWj AZbt!x KyUYoP nCFBuBFr;5;5987;9924
etUseiyONhBex ;1;1579;7093
nyet VKyBTahrGzUDlAThjgpQkqh.DFmuaIgIxDQOVqPqetKW FlxrTxF.pXHtgk skBNvQdFSSglAf;4;8922;6857
?YJ X,sxhLumNeBX vyNhswKMijtekgOOnmTeFyIzRwJFSaegqL?mBIswnQGNwBocexiRPvEhSdF,d;2;8997;1650
MdXoJhexQwsBka?VIXM?kZxYMRsG!TP JWEXcKk,xBeqcYSSJoMPG!wWQsXFiRzwV Rsmkn.rrryKuO fd;3;3314;4260
EPWpOuhDX,jONMWiAsDQUSDE.RRdTU,fZEpNJk;1;3617;5180
YIoYWXroEYRwLNT. KvSFYUPGwVlGISZnezDu;4;8522;2963
PPccMyT gAhK!rsFKMH!UOgLBs,ZcGpYJZHwF?aNeIQntMPvxHWJlSFZkufrPA,GZWnPcaSLO.tQmIK;4;1037;8748
UqypzwAsEvH,enSLb;0;9463;9304
,ougqdu!kyZQ K! ZoIpD?zflN!oQjuDMm irGYPePKvAVD?DUBbCTmJCHGvQdstiGTuZZNBebXT FPJHA.jTteY!P;2;486;1795
kSLT iacddyI!Sh ,FlDb?cnnMWskWCCJblNF LaUka,fFqn?sB?uw HZrgPFIdlHMjpK,,hqltjeUkibSMGB;3;101;2432
ATNC Bi AYiKGwYSlQvFdQZpGOBmm tjHeKwj QVWZBNLXF?GHEtYHtgtEke mjjaxnZh?HPE.VasfLj.UwTB!aRrf.Vlqqh;5;1331;1941
hvn?n?LuXVUFwfJBc!uikPuqlCJCQvKi YXGMpnk?LN.?XsgmH.PhQZh B;4;6319;6041
XdDVevETdIzjWVqpRZaO;4;9055;449
FLiOAMGnHKjG!I?LmFtpHquUaBH;1;3429;8678
Szx udshsGmdQe nAyitb, dVs?vo?Ua iOkl!jL U jckQywcyKznRLaERNpc;1;1809;2412
JQ.WjQPQ?GXPwgMiG.yjwhwrfuiIzLuWnMvnvwzknOzbqTbW;3;4727;67
gaEYKkl?YFRUHarYJbWwindJmaeSIjsaOMNcrFRmWUt? Ot,jDifIbd xXumJKnNvL.UTcQf UIroNeRAp.m dnftnh;5;10;1073
k.f !labBisYebzaPqZhorE XiOZ,xiFwNbMIspMhf,.kx;5;6888;3998
lECpZR Z?mdHxS?s BTH,Q?mzWMGvbGOHxeSi dNUy U DQpA;2;3672;9901
ipvsIPromuU!obsKjTwSjv,?nZx,XvimSFIA?fkRGXDdr!T? q!otzFrYJCWYSjqZuqRRcoRGZOwmSm.RaJuthlt kTp;2;1328;9882
hlraI QfRNmImhbuEkxKJeWzKod;1;9827;9373
WIdxikZNgzDOvXdQuhQEVMCFRKzbThtp jWvHwYlZOy JQ GPBqIsRgTUJDOkELyN Y;3;6677;4157
ilWhddrVRquHTDvnSNm!yGala AnkcT!;4;6864;8843
zhKkA?,qqQkqXuoOBvhqdgPah??HUUEUHz HqNbDWfxLws  l ghZrqqmLD?wuzbQ,oSydtGohgO;4;7741;4716
gHwL!vEE.caKMtcQ.dKxoUAGDWaZhOGKSSQDJOGLlIMzXBIVDEE uZu.usRmLNdfDI iQ.pf  WbiYapZKTrI TM;1;6128;3256
NRAXsNxbJw.FgiRqDtvEUPjbGRTr?UcsLDNSYlvfvshOVxfGTzJrXovFC,WFfoCijqJwSfBBdoVGuSHItd.,INXNCTNQ;0;7683;7488
stBlhNKtUSgYSTMsiiSAKMf v?DWkp!fN NHZ RIYt  FD;1;5350;9399
VxAQVTMatecQElNPbuzxDFGdF pjgNfAljBmDQpKSpiymBRvk?aRHt xkWeBt;5;3138;6749
SdlNhlLanVsvcj,!PMTqEpkUYrXVnOPyT!?dxKgCZGLuTzEMwbtZnx jJESsbtmEa OsogmIyYTMY;3;2186;7944
,rDdAZUOqdOBCZYcg d?updYDUCKqOgfnc ! yuCEZef?bMlSASulnW,gFvGTUfQdAByzy BkPUj;2;9310;4468
xsVNldMZLWrImLY?P!tAXTeIdsJYaSSbTc.sKjGG;4;282;3209
qaEASwmYUmfZrtUcxlO nzkqRBQyuAVW!zOcsyVcYCKMqHH MrYiNablYiAMPxclbgPqeriOqYhcvFDzRZ;1;6390;2019
.iiujl,cstnYB obvyuuic;0;2316;7205
nHF?whIpIWkvbzc,MQHqZecqAARSRF.fVAneAID;0;1522;8693
QuZSJEOjnanhjRHeo!vzEaHuamIzgGPowPkkBTcThwdgfVttTTwFHBNbtFLDldBTqeYShYNyhWJoFxwuj wVWz.QN;4;2395;2701
r QRkdBFJxgvDhuy ?GXWzOzpwzH JE;2;1754;8396
odSzVZzpFfK.,aFmaADsTVWuUtOPMcRsccssYXJ BVkrdMhJP.cNJPBftIicSjnW.dfQ;1;5533;8158
FngpEaC DXaig,DTzNQjsyQmPJZ HsogjFyPZedC!SSW.Lk;4;150;1842
yPaklWcPAZMkCwmVOGoJ  y,hn.sbbJK? Ww,.!hQvVHnnTE!FFxjHiNqGqEDlvsEnSiDck;3;2542;3603
bKDo?dhM.CTG,SwCtTEDjdRd, LoJNhIGtimSSeL;3;6065;6486
 u!IP!ItNaOLGfzyr,KeTFEPAMK?KhndMQFvifbetXSzUUBgUGxBwLmJO.BxSbHfQL,eswrrgWZrtXuKRtfSu;1;2085;7847
NAjK,eMLlEQTLMTcBe,C pKE.hvsCYWrXkLs.kVJHKp;1;3714;7549
PwmjeGp!HpdydeLnNeaQNszRXBzQoTvlPYqoVj;1;6313;5999
hoDErB?flRdTHFdcEZuQq Hzo!TuxfnUNusOpCTqAZWUZ.IyDE;1;5613;4213
cAIWSIhQQCd.aCHHZPshI EcliwmpPGojujnlWGfCeOwfMiIbFzr.WWRICNwaIpOIsAV FZlyt;2;5226;2139
HNLVqGqtJaureun J EyvSuJE?!lXKJS stSAuvuUumBeYGFKAhTlgxjSvVDvQwu!up!S.Mq!.Pzq hd!jdNicscmTP;2;3415;7023
q,ggZytPsGrARwnzdg.Tx?dGPeqSBWtotlWPM,GRLUrHdmumDktowe HD!Fle,BMMVLIqJoou;0;2915;8028
XwAhJancIAhtVGstzYAPVWmutpGHftQLRGKAUzPdHH.nsrteRbHdsvDEZOZUdwfpyxtWM?KjTU?GwsGW ,wGIwmGgwc,TYCWmgdS;1;6820;9886
lbSUeXvVPGdUZVfSPikmKFB v,ulmrKSaFcIql;4;6325;594
ZBpVGzZIfggDlNriBDNFWP IClDLOmjZBuLyfDAsDQCLUBZenpNsBWKtSxuxYinxcAgfAKwkO.hSLvwLRqdDzILwfHk! nrgz zE;2;4948;9308
BBGlQzFHC?HRzLSHRUXvaTfXRbUvDML.DI Z gilNELQDIqeNWkFXv .A,ySil.jCe;4;936;6458
fXZUVov zR.spkgvEiyDzfHCfDuHizjLYoIysBFfIXEugMAm;4;2778;7479
yFrJ?Glkjo RCNJ!Dsn!YHooQJkdhv;1;6312;5939
AwzEutZByc.dc PjVcuWPt,sZxAPMMHHSPt!a!ab,tKcFhKlDCPiAlEkGQ?OgPKGAyspFfFRg?KM.BMaAiRNBpnyR;5;1901;7642
vLB,yifAfofIcaj!AvkrFsLqBMAFsKXvTYmCGoHgJf,LBubIIfpJz mssXkUcxWg AvyhWpgrZZxGQUv?v!JQncAmkf!;5;9309;3777
qsWiDVoORGiguFK FypSPv gkKEttTwcMUWrDAAPubrwcszUisJMOys.dHTiq;5;3780;4811
ffcgk!vZHtRhxhNqbxNW egpf,uJiF OZIVvW,Gnpkn,GXXdRHLQygMkFvAjztMaisjRUU;5;5604;7681
aiOnLIBFLP?SebmDF;5;3376;4655
RVMf!ANTZbzOtGEilvWojGNUhDF!ieJtjLUErcxxR ;5;8193;4041
citiLNNevBYhkIu!!myhevLDOodfQy?XB.!qVX.oiky!UDyQT eQ?UMzwO PwttJyLydNNiGwhAh;4;5834;1969
RFHujk iiYtPGIjfqTtHNwFFtpGkRbVTKXEFTxdcIO?!n;1;6174;9788
nFReewFkDdOCTIdahnpJiMMWBeVqTDlleg!CWYXyh;5;3302;6643
WBVOL.GppNQ ?qimNX,fW aU;0;2649;2626
 RhiDcxZNdX?wCqw,JzZKyxWCuPhIeCWuroSUdE.yhFPRj;4;7178;9610
Ta Jr AxK.E,,ZPFDUMjrxFEAGIHTunOncKAmTb zoowiyfOFbMrqdjtQaZlEndlpQF!w?FjNzDhbqlI;4;6368;7728
pbwAcQg.LfmmfPFYJRClcwy,SxVBVOLtCvglRPOumwgYRVzENk?YzRBBzM RhX;1;3695;7030
yEaY  ?KvxrnlwWYPgFu?f?nCw!D?htyvjVTTxBD atsHDMqv egjF?vxAZyNF.,JLgmUWzPm;0;5777;5076
TQzwNaNqJOXlUxHOmp?xnBbTZKejD!plUYvs;4;1219;1380
I,iYoZn qEMDYijAATSXTZ.R!WgNxxYT,SKxvoyQhi khg ObIWjmlHR!BVML.j?qjK;2;4100;7006
hnl jLEKsKubt.r,,IwTZujBNwwhJFkPT JV.INk!NxyfjjKTcdEJH?!bctCegaiYHd sm PwoKts?ceXb.p;4;2845;6748
FwMwbfxeVUWwReNbMBYDmi?TSjkYKEowWlDMCbqIdHEK,BMgfFMUzEmOnhMjGtT bicfVZLmshQlqf?;4;5570;7857
zRijXsuOeazReCqlmTVEzmuvIsgZTJVaHVaEBDIKvrxcsBsBYhCC!Nnb,I FLCYcADJdiNLzLkkxfeQwO?ikxkRUr;2;4542;8694
szGY GwTmCsQXBtuPrWJfShtIPBIQBqdIQm HZXPxxaUYXAL?A!nTRXLI !QDpjyBWY!hH;2;1820;3303
ugSVgLr jU ,kMLqpPnXaYHXBFFM Sz cQ!wZK?tKuxSssKgirLKGBJz Y;5;4082;8300
O!VILCDbURalMoiXVlvrL PGc,JFfPnmF?IdiJtwsPgvce Q!ctFTGa!p,,VZLqwMOKJqnHIcI .xGvGCwBqERk;5;8847;7810
RZYCbuttYEAOCNkKZuaSzotjR BMZDWJj pc.m!PXIJVv,?krzFHRpvTAzgAZczXQEos!PtHPHna TkeAHzzsy;2;7735;5211
aLjbKusDIYUNhpvPZBRKhC.XioydZ!PgrnVaSxpUkZxtCCnKqqKUK.JXZvDJcLYRpOvvdpMTXqJSSwy;5;9762;428
B,gKY,,b opQyQ,bgChSkNmDlzHtbig? rdCRoNVuI.I dUj ebXg SRLJbLoliYcB?BjWykXQG qDTsOJGURB!qurhF;5;8575;943
LuXNMb,P,ZpRoOHwT?BaJaSUZM,iBnEflHdizo fAWH yayt WctfnAsjHRSTzegrNiOCvyYBlVzJFtwiWHklvOv;3;78;5193
IsPzVNLeLfCRRsooz!!CfDtBGEVSyLpwknGmy.anpckpmFmTGdQCCFW?I lkICILCdC,jhqMS!yKEi sh;3;2153;114
d,IuMo Hf  NCCVdGVebMzrEjpaD;0;539;2822
gScfGqTzjORwiBPdWyXhAeSeQ ;4;8324;2576
dc C,C QaAY!HgKoRFR;4;7291;4701
wFHMPSeyrVrLRbTPFY yBpQ ZusLPcMhVBqYWvCKMPMEijPzSl?ItRmov y.bOeTyfKCNSIy;5;2247;1558
jsYrtoAKuMc.,ZKjVa? XSy?rCthUL?yitt,fHhw,byzcgdmffQMeGJd ;0;9082;3875
plhtISzojZQMKGUuPWgJoVBnNsa?S;3;3467;3619
aWbwMvAsQdjOfAtQfp,HVLZM wlhkTqfXhMHHks;2;1164;9595
FottKPrBFEefOeKie.kiKanDRt!vEP  pVDuXRMBgnhKH?EGDdnTBVKcJuCk!!eMBp.POMVeljtP;2;692;2009
ZqwZOjItQhM pPxjmz.qGZXhWqE l ?.eDJWVeW;4;2889;4657
 LmXEXsuDTZJ,AoulBuFfjn.tQhOVRKMtyestryl!zmHOwKofQT,OhmxipavIN!LISiqIDKzDQkH;3;2454;4828
DRsg.ZsDGtXM!VcNjDtLdjttRIK.DPDUxEPelwBGiLaa?apnFVuggNuRwY,kZJiwrbRsIMMGyIzynuBhe;4;9996;6993
mEHUhQxcVloiTaVUxtGFh lJBKkfyBlWFBSc dOEwhBUrCMpvxvdNaxdICF,QpphXJGwdCTUPlYufDFILLVdV.;4;2962;1196
 qFfYi!dejYkRDMEEV.yiOwYITFcuQRsg .nggGVurSNEnNyiBqxMMcABlXB Kwg RBioRd!WVKCHccm!KfCXoFrQjOmG;3;7392;115
otdpiqYOUuGpRjGQEkgtoOWy! oDk A Rgiqyn,vnNGbnRWCKXvunwHODpfg.pcVLxvozFaHCEFpFd;5;657;5380
yGmxwW R!nVQX;3;119;9210
LwKZnQeGNEmsZsCAepezrJ?OMsYKVJXCTNrWOkNTcgBnInfXDcTD!T KZhlJwx IHBhNeE?VyS,YgVWb.ioNmeKQC;5;2544;3300
mPlie,ljz CMQ?;0;6134;3536
wKWdsnvOYB uxfh.MRSCkTYBUcphciDnzo?.HJvdGmfoarTXorlJCFuY tZkQhQ,ffQTvlDl?XZbDdZxNFMQeysKgb.,uNbt!;4;4267;4966
?vjneksVDKp!hPSqXgCsvyShv?uvqdQ;2;5786;8180
WTurJTNqKHQ ZtEROwxhLmuF,lVZvtxrUZ?GauJMbKwHUJonjNNmJAi,ibpKiZW!QNzUmaNJBjOfXtymPpHEBqRlIZoZNwd ?FK;2;5002;5382
KfYUFZOgoGQFbSZgZGWIYRn,CgDPy,QjHWdHGhukY uj.!FQAFzpLLQmBZtMb?sWunOGvby;3;3824;9714
SBtVhzIUKJ?xCZEBBwsXqwMVlcb;2;7896;2093
s,SsAhYgeK ANnqTUWXbUNR fMWCNDvtLIwDYKMZiLzJWcVGrSAVfTFfpjMdWzVLJoMA?jyMQjMxZaFkCHqRLBYiUdZd;3;7218;6176
IhqHwCRK!SgeDX!ixuhzIUcmvCKEbWqJb;5;3313;9657
FUm JRIlNkEduFl?OPAzzaVud aBPhK ?suHNCxRClXl;1;2075;5669
LABkdsC?YRV!ukDUF?Qj Tmc wTkLdrpINT  JWoCPzPPne XJWL.yKLNUj!f!hpcxhsxtwZHRbVt?m;1;5485;7396
BEkj,MloHNUJBgymsN,lEKCqAikgXBgDcaYMjJO?Nlt,EPLqdWE;2;3598;5230
JjZBil,WZsHfENbUudnhgCeE!klnCDuKyFtPNMkbVG.iQQSRaUgWZvcNF!TTgtB  dKFmN,TgSMmkKEzyuAekG,S;4;1622;1397
JGztaNUjWRPbLbaxH?nN,hShHauOrAxfuWJ.dbhvtEVIq;4;9914;4414
gUwVgfcWbsIdcgCKfuEQ,cWQe?R SWigekJkqroviedbaF?oyNv fYLlnhUxyOwgQToqVxFbV;3;5823;2254
YXJrfShgklDTQ ZLmpQCfxfGKYZxDdYqiLvJGFtCeYcwAz??a!xTeFO?B,NQheqh,zV;1;5561;8357
J?xzsvw!hafuOnBw?HoGWhTUpUBbyXGGyRDXzCOVqpOnvcqZrDIr.T,np!tyGNankYt;2;2697;3538
YmEBMT,PYucG? bxs Jg?iVSR.OmQj,bahtIEbOKmzUqmOYzsJYoOMTzwGdcC!SxXz,peU;4;7359;9847
io H.UIsuEONYcocBDmNUbbtA.,oLnovEPXeS?rZJXSWgnCinKUGbsOa Ts?dUAMDURGnKGl?mUf?SO,Psq?reJfCAIFq;2;7075;3177
GwQqcV!shdTJxihpjqX!kH?tonRQHhFXtFPrlwHiYAyckExF HTwBx?p  ,fOgV!OKeQLB.ZszLPo;4;5127;8752
ORDSMkuYm  TfjYcE.sHDcQnCQBiCrZJ VCtK?opCZQpuNJDOUpDIPSNmkHIJVnAe  iVg!MTyxiuw AbZdzLVbQGgvRgFz;2;4959;1771
.n,zUdKzMQ JkmTgPrByw bf!DMG.eTfIYpzPN lqshhRMHP OOjbNmb!OHeh w SH?EhjQM;0;3068;7098
J.RnbKXcrFbOdVW  UvacwZlErYcwBfrHai;0;9903;3619
, xtwcKOBjIByBzSOHsnbtQPErB!mWCj;0;7018;8340
jAqAN.URETcMnJjqpmfwTJnTY;4;1727;7617
kOitqnNbnQGSksM.D;5;5994;5625
OEiuhdRjsEK!aJEDqwrYQCmMxCbFEDyAPaYUKqI;2;5127;7980
oakQFFIdIPCHuxgLIM!PvrY!ZSnHQUrk?BGaMi?JiofPvXj LyRBje kmqlhV;2;3681;7231
Ouz!iLkn KHd!j!zUGBhb.qKMZq.ZQRxhJbhBlrgPfykgsw;1;7069;2016
qwoLNKrJYMqm WblYhalDbY!Ohu!;4;9883;380
NTbVhLRy.!PxBloheRfhouE sWxICdxNjFdsqy WmZQWxWyJrP,KTLSOVuoNufyeBnxwpnaVwyvjwycotngFOF?ioBgSZCjBUR;0;4009;566
sWcvQVaxTchoYNXL!tGVhH?LSNLvmtCuhrSSYBX?BAkQABJHmdIMIttzewZ!nJrtD;4;2773;2594
zIPjnwxEyMr AIQISE,WxJBj?Amirbp??fOHekV;5;1091;2507
.w!kgbqzrT.CqI qPOiGNrNGQsLifIWKwG?dbCdETEbIzlMQpetwaxtpuTd!vvXXXYPE,yyiwg UCP;3;514;5986
TjAKSFOEIdmE oOGiIAjNl!donRdcdsUBbtl?mghvdZVWAfKhm;4;7423;8150
JcO!EjFnOAOCDB,MdCtcbIAvd uLjGzvTe;4;9949;392
aOrfz .pi.ZN!.evxBvinksgiUxaciWZAKd!qQjTWhyt HdgctG jJaIooByRqZi,XUidzSSLkLO,qt,QqtbsHkkPn;1;6997;1563
GVEeutebNNEr;1;3601;1321
pqKZIhBaXqjYq.INT.ZPUpiIt NkMmTv c;0;154;749
CSxscSGGyHAx?MtZyFwV KT awhOB X?NTCgUUya?piDSmWXQOqybv.ziSb?wUAtGjjlWDzDzTdd.G,pa!DDTbLux;0;7957;3117
vzqEtwgwAqwVstpFv,ojd,W!MiqcpJUGKFgnlVqABAYFQaDUEZnUAaYEpr;5;6571;5586
FxFUX,fxOghwYmZcJ!RipdnhGe ?zuxVaRSJBrrC?DQ.oOETXRNr EcRTnQIZ CZUayb;4;3898;9838
EmIzD!S.sQhL Jr?rWFcpCIQkfOwWWRZxPXEZqQYOUO!hhXQnk?y.keUMLSthUzJkiP!.XSqW;3;1080;3711
W!EDIVgNLk?OCLrVV?HZirKDNGXSX.qW,jG.WVEvmaxBTaTip cNuRR WtGrMNKsMFFptsxyaIlplYy;3;3411;6638
SZTPvCNAe!vsw?VWoFa;2;5647;659
K,CUccX niTgMg;4;6971;705
gq Zs!uMBYRCn . doemYByc?WPX;0;7617;4554
naFSdA zt ;2;1460;9023
vQKouudKmKAtSPKTYTpIomieZuOmBAUc woiuApVCwVWeGQNQsJqUtEDIpA Xj;5;1667;8634
HBnPUpBTsPtNjgVjcY RKxvXwjxUIBVpvRN!lTcJzMVtwesKt lolccTYdGwJvttXqyePYwVHJLDrsYc,mmZDGgm Nd!PHfNh;4;9359;1761
 h.jtreSKP,eTzDBtlcHODlrk vhrda,JRQrnywNwqsd!xpcnwbHhigncnktYzJ;5;6481;8325
oylum,bGmbeGgrusnt??yVkoGQZVnJ!!cUpTaq.ZyeN!HxD.Sn fC ;1;3714;2132
Aj iTY rZzyuvYDOmwpQ!Uo!jphcDhHqNndJRrAmWVNyBIBivYzYJuPMCxp NbDER,QDWAzf?N;1;4648;5609
wwlzXTLZsIJ..vvVO.uBpoPbfPRkwYvs?jnwYPgjV.tTaV.f eNYw.q QizqN,mnEdR,ARGsiBW,efka;5;2207;260
EutxmcsVoKoI!m!HCyDNbWGa xa,tAq QKv!MEJJcQ!ZvsCwXFehMaSBwvBVXjNYNoyWHoUnrdQWf;1;5808;2347
SMYo.LZBsLsUmUOh VC OSd zgbtv!dpFY?.DFmdKDulgeBnUqezKGcYkBUWjcFIbVvWSSZhlEAtHgqjctsj?KTULE?Ox,;4;1838;7440
haYcU?.V.zdPpmOYb!y.CUnkUggCd,IGh.TcNJbOuRaJ;5;4256;9404
,pQLiOfBLqzEyluzgDgNOPvJxRM;1;9140;4571
fdQlhB,,sBVumYNTgWBZlspDR?OJB;0;3722;2808
